# i,j,k,Xi,Yj,Zk,Bxi,Bxj,Bxk,Bmagnitude,Gradientx,Bgradienty,Bgradientz
3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-1.666666666666666519e+00,-2.777777777777777679e+00,-5.555555555555553582e-01,-2.434473353045870925e-09,-1.431756653099540667e-09,-4.290399531532104102e-10,2.856687400081939669e-09,1.337741861576800415e-09,4.198071827571748285e-10,2.247594249044027160e-09
3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,-2.777777777777777679e+00,5.555555555555553582e-01,-5.333655732923518262e-09,-2.253333470343697746e-09,8.269887922361225632e-10,5.848872170632834772e-09,1.743899101344871049e-09,3.155015587877488596e-09,2.475775822233355287e-09
3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,-1.666666666666666519e+00,-2.777777777777777679e+00,1.666666666666666963e+00,-7.110571000951066307e-09,-2.600781065075839513e-09,1.909008870799387281e-09,7.808239044548650243e-09,2.056419799979120055e-09,4.422327586312199893e-09,9.749499512554118228e-10
3.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,-1.666666666666666519e+00,-2.777777777777777679e+00,2.777777777777778567e+00,-7.061338755147790576e-09,-2.380499505567200607e-09,2.300339744013389776e-09,7.798772073143658417e-09,1.645875663979562835e-09,3.592385786728365745e-09,-5.832825298345791555e-10
3.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,-1.666666666666666519e+00,-2.777777777777777679e+00,3.888888888888889284e+00,-5.983414739492685727e-09,-1.913713732726575763e-09,2.155987274039534614e-09,6.641673984879491932e-09,1.027619618853718105e-09,2.294264572117057299e-09,-1.259305491293544460e-09
3.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,-1.666666666666666519e+00,-2.777777777777777679e+00,5.000000000000000000e+00,-4.737779302539429524e-09,-1.460545758533126312e-09,1.816687785473176899e-09,5.280161090556569498e-09,5.716777239305658277e-10,1.351219578023209153e-09,-1.361512894322922434e-09
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,-5.000000000000000000e+00,2.175297787473569556e-09,5.438244468683923890e-10,-1.087648893736784778e-09,2.492116692541898531e-09,8.717818247165045505e-10,5.849181283967054173e-10,3.326197674232720534e-10
3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,-3.888888888888888840e+00,2.465632123065141157e-09,6.164080307662852891e-10,-1.232816061532570578e-09,2.824736459965170585e-09,1.379179487339519341e-09,9.225002347816807543e-10,1.221826371637089972e-10
3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,-2.777777777777777679e+00,2.388597285916244396e-09,5.971493214790610989e-10,-1.194298642958122198e-09,2.736481966869316526e-09,2.107653842768274898e-09,1.378077534730687923e-09,-7.929733985889302232e-10
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,1.081304266638413032e-09,2.703260666596032579e-10,-5.406521333192065158e-10,1.238789662787310138e-09,2.357094563068305942e-09,1.590263977423473213e-09,2.765114747771988651e-10
3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,-2.871315291131629684e-09,-7.178288227829074209e-10,1.435657645565814842e-09,3.289504916423714256e-09,1.256123439296840253e-09,2.309412806642053372e-09,4.443683839215110906e-09
3.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,5.555555555555553582e-01,-8.838834764792783604e-09,-2.209708691198195901e-09,4.419417382396391802e-09,1.012615734121753278e-08,4.134792252206381284e-09,6.927367569224033413e-09,5.196746370500117565e-09
3.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,1.666666666666666963e+00,-1.194349952362832011e-08,-2.985874880907080028e-09,5.971749761814160057e-09,1.368299765742394856e-08,5.725175261057276050e-09,8.093287777108190964e-09,1.068298058822862187e-09
3.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,2.777777777777778567e+00,-1.070380875310903163e-08,-2.675952188277257908e-09,5.351904376554515815e-09,1.226275345886325715e-08,3.742840086610969541e-09,5.164676269285725535e-09,-2.204322961598383066e-09
3.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,3.888888888888889284e+00,-8.095317874998291732e-09,-2.023829468749572933e-09,4.047658937499145866e-09,9.274351734227182427e-09,1.867989064565972284e-09,2.671700393658609579e-09,-2.770228610505938889e-09
3.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,-1.666666666666666519e+00,-1.666666666666666519e+00,5.000000000000000000e+00,-5.867701210261107549e-09,-1.466925302565276887e-09,2.933850605130553775e-09,6.722296237851379375e-09,8.736758856996913980e-10,1.344393972508523074e-09,-2.552055496375803052e-09
3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,-5.000000000000000000e+00,2.813909033322661143e-09,9.658888338867612465e-10,-8.821313655491384429e-10,3.103092172870085355e-09,9.932677513050061774e-10,5.522017168368737722e-10,7.703248797617377671e-10
3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,-3.888888888888888840e+00,3.531991106166373655e-09,1.331057523005914446e-09,-8.698760601545447637e-10,3.873417052631823122e-09,1.673784591968829816e-09,1.000329384076886339e-09,7.328791677103806913e-10
3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,-2.777777777777777679e+00,4.150633165658712566e-09,1.860796606252751078e-09,-4.290399531532104102e-10,4.568850508290846738e-09,2.817947919184765956e-09,1.944734002086002057e-09,3.303972873799518777e-10
3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,-1.666666666666666519e+00,3.516628676961708945e-09,2.476143161263762100e-09,1.435657645565815049e-09,4.534211627391726878e-09,3.888892504932098906e-09,4.120428000784194302e-09,1.453331252537599837e-09
3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,-5.555555555555553582e-01,-1.872873928250500905e-09,2.465632123050461596e-09,6.804138174351424096e-09,7.475513013366046413e-09,-7.394946814864762965e-10,6.714679494434098180e-09,7.584697840844588187e-09
3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,5.555555555555553582e-01,-1.341640786487873852e-08,5.025448100215459111e-10,1.442149748492182952e-08,1.970360730908090242e-08,1.487747784794702616e-08,1.065475771266268328e-08,8.259650792699492879e-09
3.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,1.666666666666666963e+00,-1.853954059480377221e-08,-1.701034543587856024e-09,1.513747150762805934e-08,2.399481459876503052e-08,1.816504603637642447e-08,9.340265201654888725e-09,-7.877413486828964689e-10
3.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,2.777777777777778567e+00,-1.462773978803167274e-08,-2.059948954984583114e-09,1.050784187806250486e-08,1.812812461171510949e-08,7.760766755459474833e-09,4.648278716718164730e-09,-6.004869913284159713e-09
3.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,3.888888888888889284e+00,-9.877659778056875235e-09,-1.646276629676145873e-09,6.585106518704583490e-09,1.198507477219671109e-08,2.930763977925225332e-09,1.976638414748673146e-09,-5.079587788070746920e-09
3.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,-1.666666666666666519e+00,-5.555555555555553582e-01,5.000000000000000000e+00,-6.649389538105883729e-09,-1.214287638062149900e-09,4.220814261981583515e-09,7.968949035573615647e-09,1.156112032979781876e-09,8.601308711788923854e-10,-4.016125736623095443e-09
3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,-1.666666666666666519e+00,5.555555555555553582e-01,-5.000000000000000000e+00,3.280868024795497641e-09,1.372418871995412376e-09,-5.360302808046728886e-10,3.596520126215646076e-09,1.027810187365160718e-09,3.478697782455391792e-10,1.228875101903297187e-09
3.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,-1.666666666666666519e+00,5.555555555555553582e-01,-3.888888888888888840e+00,4.359191586296892277e-09,2.053959590642076040e-09,-2.512724050127395774e-10,4.825395228118943263e-09,1.810696366181799147e-09,6.730036239301882575e-10,1.514714922412837282e-09
3.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,-1.666666666666666519e+00,5.555555555555553582e-01,-2.777777777777777679e+00,5.705378712430301557e-09,3.266183752333212577e-09,8.269887922361227700e-10,6.625949971041320640e-09,3.393644004772084685e-09,1.465188919314117688e-09,2.327125218118378153e-09
3.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,-1.666666666666666519e+00,5.555555555555553582e-01,-1.666666666666666519e+00,6.405900164861250158e-09,5.412658773628820980e-09,4.419417382396391802e-09,9.479645664355699569e-09,6.689309998975651719e-09,3.462264848039300180e-09,5.046456967125295815e-09
3.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,-1.666666666666666519e+00,5.555555555555553582e-01,-5.555555555555553582e-01,2.010179240086182817e-09,8.215838362504007409e-09,1.442149748492183117e-08,1.671886390529191144e-08,1.421587483788730678e-08,5.671666289075686810e-09,1.097801355109359989e-08
3.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,5.555555555555553582e-01,5.555555555555553582e-01,-1.249999999984375329e-08,7.654655446101749143e-09,2.780931089204724992e-08,3.143567276654289935e-08,5.588564046829135587e-08,4.051263590333050206e-09,7.822332077720906456e-09
3.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,-1.666666666666666519e+00,5.555555555555553582e-01,1.666666666666666963e+00,-1.989872305992450002e-08,2.738612787501335665e-09,2.537594863492717383e-08,3.236352806073372436e-08,3.547046778338129915e-08,1.447185176240200533e-09,-4.938180937121656367e-09
3.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,-1.666666666666666519e+00,5.555555555555553582e-01,2.777777777777778567e+00,-1.524473492965403293e-08,0.000000000000000000e+00,1.524473492965403293e-08,2.155931089229958661e-08,1.044018752014206933e-08,2.887167476420373016e-10,-9.567949748504597818e-09
3.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,-1.666666666666666519e+00,5.555555555555553582e-01,3.888888888888889284e+00,-9.972303298769116167e-09,-6.532367504666420605e-10,8.665829797835832459e-09,1.322762856372452872e-08,3.348256414262094541e-09,-6.097120167641594611e-12,-6.558376456045211233e-09
3.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,-1.666666666666666519e+00,5.555555555555553582e-01,5.000000000000000000e+00,-6.595259563794181864e-09,-6.846531968806920821e-10,5.225953170032798113e-09,8.442557980209164146e-09,1.207097206395006144e-09,-5.838272573701999284e-11,-4.785070583515364574e-09
3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,-1.666666666666666519e+00,1.666666666666666963e+00,-5.000000000000000000e+00,3.422489652772475041e-09,1.642857139861406643e-09,-1.367753730496621690e-10,3.798831729361163714e-09,9.408150424080165393e-10,3.382788614692796486e-11,1.420592571131035924e-09
3.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,-1.666666666666666519e+00,1.666666666666666963e+00,-3.888888888888888840e+00,4.571123916812876737e-09,2.486960218596181867e-09,4.027965203794869957e-10,5.219424300492199637e-09,1.642724988214424756e-09,5.598241830603054763e-11,1.850198308778959200e-09
3.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,-1.666666666666666519e+00,1.666666666666666963e+00,-2.777777777777777679e+00,6.059642036458099847e-09,3.984325453628743564e-09,1.909008870799387281e-09,7.499228346919082113e-09,3.083928170742098919e-09,1.145330176020284549e-10,3.119658511489063800e-09
3.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,-1.666666666666666519e+00,1.666666666666666963e+00,-1.666666666666666519e+00,7.220332380651697429e-09,6.596041071232928743e-09,5.971749761814160057e-09,1.145874132347032724e-08,6.318462327490972971e-09,1.329222318092398342e-10,5.659808622299168960e-09
3.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,-1.666666666666666519e+00,1.666666666666666963e+00,-5.555555555555553582e-01,4.931264246100923192e-09,1.003436787686449168e-08,1.513747150762805934e-08,1.881884559151742003e-08,1.429776064655280489e-08,-1.511606383026247218e-09,8.173696583138336973e-09
3.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,-1.666666666666666519e+00,1.666666666666666963e+00,5.555555555555553582e-01,-4.472135954959579508e-09,1.045190633998379468e-08,2.537594863492717053e-08,2.780613448974700284e-08,2.723747137199030361e-08,-7.195770482853477321e-09,4.035169679864005775e-09
3.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,-1.666666666666666519e+00,1.666666666666666963e+00,1.666666666666666963e+00,-1.173540242045234646e-08,5.867701210226173230e-09,2.347080484090469292e-08,2.688918495124543158e-08,1.880980063342469796e-08,-7.897746784098856616e-09,-4.550288191373909373e-09
3.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,-1.666666666666666519e+00,1.666666666666666963e+00,2.777777777777778567e+00,-1.092403608434168343e-08,2.059948954984583114e-09,1.504393399431085131e-08,1.870555810699918409e-08,7.078666183633441983e-09,-4.292729306551478597e-09,-7.458152209692001013e-09
3.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,-1.666666666666666519e+00,1.666666666666666963e+00,3.888888888888889284e+00,-7.968650907257487127e-09,4.772522176998468202e-10,8.923155342657181181e-09,1.197288053186142790e-08,2.510297172048394411e-09,-1.985443646841161898e-09,-5.426687261449804214e-09
3.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,-1.666666666666666519e+00,1.666666666666666963e+00,5.000000000000000000e+00,-5.610256727459380647e-09,-5.838494247188247949e-11,5.493486842515615688e-09,7.852183584099575661e-09,9.368977584537854956e-10,-9.534780976521778163e-10,-4.120696947761852240e-09
3.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,-1.666666666666666519e+00,2.777777777777778567e+00,-5.000000000000000000e+00,3.230313884174213210e-09,1.717395272053556630e-09,2.044766599329002578e-10,3.664175898509502006e-09,7.608062477529440405e-10,-2.542771655097545614e-10,1.273184166221502352e-09
3.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,-1.666666666666666519e+00,2.777777777777778567e+00,-3.888888888888888840e+00,4.166666666663123939e-09,2.508591969231058079e-09,8.505172717989918049e-10,4.937360064731004358e-09,1.245672992222257300e-09,-4.850532897538120962e-10,1.595420053867937772e-09
3.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,-1.666666666666666519e+00,2.777777777777778567e+00,-2.777777777777777679e+00,5.241957580457267857e-09,3.771148662235329437e-09,2.300339744013390189e-09,6.855016006245377550e-09,2.111015906572966108e-09,-9.825805356332995452e-10,2.404065031621587440e-09
3.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,-1.666666666666666519e+00,2.777777777777778567e+00,-1.666666666666666519e+00,5.892556509873721917e-09,5.622230443214119280e-09,5.351904376554516642e-09,9.745490127974179237e-09,3.604137323068111305e-09,-2.154125466944376380e-09,3.420317566497019729e-09
